"";"boot";"cols";"Accuracy";"acc_teste";"mean_acc_test"
"26085";6522;1;1;0,6;0,55
"26086";6522;2;1;0,45;0,55
"26087";6522;3;1;0,6;0,55
"26088";6522;4;1;0,5;0,55
"26089";6523;1;1;0,35;0,525
"26090";6523;2;1;0,55;0,525
"26091";6523;3;1;0,55;0,525
"26092";6523;4;1;0,5;0,525
"26093";6524;1;1;0,55;0,5
"26094";6524;2;1;0,45;0,5
"26095";6524;3;1;0,65;0,5
"26096";6524;4;1;0,4;0,5
"26097";6525;1;1;0,5;0,5
"26098";6525;2;1;0,5;0,5
"26099";6525;3;1;0,55;0,5
"26100";6525;4;1;0,45;0,5
"26101";6526;1;1;0,35;0,425
"26102";6526;2;1;0,45;0,425
"26103";6526;3;1;0,5;0,425
"26104";6526;4;1;0,4;0,425
"26105";6527;1;1;0,55;0,55
"26106";6527;2;1;0,65;0,55
"26107";6527;3;1;0,55;0,55
"26108";6527;4;1;0,5;0,55
"26109";6528;1;1;0,45;0,45
"26110";6528;2;1;0,45;0,45
"26111";6528;3;1;0,5;0,45
"26112";6528;4;1;0,3;0,45
"26113";6529;1;1;0,4;0,45
"26114";6529;2;1;0,45;0,45
"26115";6529;3;1;0,45;0,45
"26116";6529;4;1;0,5;0,45
"26117";6530;1;1;0,5;0,45
"26118";6530;2;1;0,35;0,45
"26119";6530;3;1;0,4;0,45
"26120";6530;4;1;0,55;0,45
"26121";6531;1;1;0,4;0,5
"26122";6531;2;1;0,55;0,5
"26123";6531;3;1;0,55;0,5
"26124";6531;4;1;0,45;0,5
"26125";6532;1;1;0,45;0,5
"26126";6532;2;1;0,5;0,5
"26127";6532;3;1;0,5;0,5
"26128";6532;4;1;0,55;0,5
"26129";6533;1;1;0,55;0,55
"26130";6533;2;1;0,55;0,55
"26131";6533;3;1;0,5;0,55
"26132";6533;4;1;0,65;0,55
"26133";6534;1;1;0,4;0,525
"26134";6534;2;1;0,5;0,525
"26135";6534;3;1;0,55;0,525
"26136";6534;4;1;0,65;0,525
"26137";6535;1;1;0,55;0,525
"26138";6535;2;1;0,4;0,525
"26139";6535;3;1;0,5;0,525
"26140";6535;4;1;0,6;0,525
"26141";6536;1;1;0,25;0,375
"26142";6536;2;1;0,4;0,375
"26143";6536;3;1;0,35;0,375
"26144";6536;4;1;0,5;0,375
"26145";6537;1;1;0,45;0,45
"26146";6537;2;1;0,45;0,45
"26147";6537;3;1;0,45;0,45
"26148";6537;4;1;0,5;0,45
"26149";6538;1;1;0,65;0,575
"26150";6538;2;1;0,55;0,575
"26151";6538;3;1;0,55;0,575
"26152";6538;4;1;0,6;0,575
"26153";6539;1;1;0,7;0,6
"26154";6539;2;1;0,5;0,6
"26155";6539;3;1;0,55;0,6
"26156";6539;4;1;0,65;0,6
"26157";6540;1;1;0,5;0,5
"26158";6540;2;1;0,5;0,5
"26159";6540;3;1;0,35;0,5
"26160";6540;4;1;0,5;0,5
"26161";6541;1;1;0,5;0,5
"26162";6541;2;1;0,5;0,5
"26163";6541;3;1;0,45;0,5
"26164";6541;4;1;0,75;0,5
"26165";6542;1;1;0,65;0,675
"26166";6542;2;1;0,5;0,675
"26167";6542;3;1;0,7;0,675
"26168";6542;4;1;0,75;0,675
"26169";6543;1;1;0,25;0,4
"26170";6543;2;1;0,45;0,4
"26171";6543;3;1;0,4;0,4
"26172";6543;4;1;0,4;0,4
"26173";6544;1;1;0,35;0,5
"26174";6544;2;1;0,5;0,5
"26175";6544;3;1;0,55;0,5
"26176";6544;4;1;0,5;0,5
"26177";6545;1;1;0,55;0,575
"26178";6545;2;1;0,6;0,575
"26179";6545;3;1;0,55;0,575
"26180";6545;4;1;0,6;0,575
"26181";6546;1;1;0,3;0,5
"26182";6546;2;1;0,45;0,5
"26183";6546;3;1;0,55;0,5
"26184";6546;4;1;0,6;0,5
"26185";6547;1;1;0,4;0,45
"26186";6547;2;1;0,5;0,45
"26187";6547;3;1;0,55;0,45
"26188";6547;4;1;0,35;0,45
"26189";6548;1;1;0,6;0,575
"26190";6548;2;1;0,55;0,575
"26191";6548;3;1;0,6;0,575
"26192";6548;4;1;0,55;0,575
"26193";6549;1;1;0,4;0,475
"26194";6549;2;1;0,5;0,475
"26195";6549;3;1;0,55;0,475
"26196";6549;4;1;0,45;0,475
"26197";6550;1;1;0,55;0,575
"26198";6550;2;1;0,55;0,575
"26199";6550;3;1;0,6;0,575
"26200";6550;4;1;0,6;0,575
"26201";6551;1;1;0,35;0,4
"26202";6551;2;1;0,5;0,4
"26203";6551;3;1;0,45;0,4
"26204";6551;4;1;0,3;0,4
"26205";6552;1;1;0,5;0,525
"26206";6552;2;1;0,5;0,525
"26207";6552;3;1;0,55;0,525
"26208";6552;4;1;0,7;0,525
"26209";6553;1;1;0,4;0,45
"26210";6553;2;1;0,35;0,45
"26211";6553;3;1;0,5;0,45
"26212";6553;4;1;0,55;0,45
"26213";6554;1;1;0,55;0,5
"26214";6554;2;1;0,5;0,5
"26215";6554;3;1;0,45;0,5
"26216";6554;4;1;0,5;0,5
"26217";6555;1;1;0,45;0,475
"26218";6555;2;1;0,5;0,475
"26219";6555;3;1;0,45;0,475
"26220";6555;4;1;0,5;0,475
"26221";6556;1;1;0,6;0,575
"26222";6556;2;1;0,55;0,575
"26223";6556;3;1;0,7;0,575
"26224";6556;4;1;0,45;0,575
"26225";6557;1;1;0,35;0,4
"26226";6557;2;1;0,45;0,4
"26227";6557;3;1;0,5;0,4
"26228";6557;4;1;0,35;0,4
"26229";6558;1;1;0,6;0,55
"26230";6558;2;1;0,55;0,55
"26231";6558;3;1;0,55;0,55
"26232";6558;4;1;0,45;0,55
"26233";6559;1;1;0,55;0,575
"26234";6559;2;1;0,45;0,575
"26235";6559;3;1;0,6;0,575
"26236";6559;4;1;0,6;0,575
"26237";6560;1;1;0,6;0,55
"26238";6560;2;1;0,45;0,55
"26239";6560;3;1;0,6;0,55
"26240";6560;4;1;0,5;0,55
"26241";6561;1;1;0,45;0,5
"26242";6561;2;1;0,5;0,5
"26243";6561;3;1;0,5;0,5
"26244";6561;4;1;0,55;0,5
"26245";6562;1;1;0,35;0,4
"26246";6562;2;1;0,45;0,4
"26247";6562;3;1;0,4;0,4
"26248";6562;4;1;0,4;0,4
"26249";6563;1;1;0,5;0,5
"26250";6563;2;1;0,5;0,5
"26251";6563;3;1;0,5;0,5
"26252";6563;4;1;0,55;0,5
"26253";6564;1;1;0,35;0,375
"26254";6564;2;1;0,55;0,375
"26255";6564;3;1;0,4;0,375
"26256";6564;4;1;0,35;0,375
"26257";6565;1;1;0,5;0,5
"26258";6565;2;1;0,5;0,5
"26259";6565;3;1;0,6;0,5
"26260";6565;4;1;0,5;0,5
"26261";6566;1;1;0,6;0,525
"26262";6566;2;1;0,55;0,525
"26263";6566;3;1;0,45;0,525
"26264";6566;4;1;0,5;0,525
"26265";6567;1;1;0,5;0,6
"26266";6567;2;1;0,6;0,6
"26267";6567;3;1;0,6;0,6
"26268";6567;4;1;0,6;0,6
"26269";6568;1;1;0,4;0,5
"26270";6568;2;1;0,45;0,5
"26271";6568;3;1;0,55;0,5
"26272";6568;4;1;0,55;0,5
"26273";6569;1;1;0,5;0,5
"26274";6569;2;1;0,5;0,5
"26275";6569;3;1;0,55;0,5
"26276";6569;4;1;0,45;0,5
"26277";6570;1;1;0,45;0,45
"26278";6570;2;1;0,45;0,45
"26279";6570;3;1;0,5;0,45
"26280";6570;4;1;0,45;0,45
"26281";6571;1;1;0,45;0,45
"26282";6571;2;1;0,45;0,45
"26283";6571;3;1;0,5;0,45
"26284";6571;4;1;0,35;0,45
"26285";6572;1;1;0,65;0,5
"26286";6572;2;1;0,35;0,5
"26287";6572;3;1;0,45;0,5
"26288";6572;4;1;0,55;0,5
"26289";6573;1;1;0,35;0,475
"26290";6573;2;1;0,45;0,475
"26291";6573;3;1;0,5;0,475
"26292";6573;4;1;0,5;0,475
"26293";6574;1;1;0,5;0,525
"26294";6574;2;1;0,5;0,525
"26295";6574;3;1;0,55;0,525
"26296";6574;4;1;0,65;0,525
"26297";6575;1;1;0,4;0,5
"26298";6575;2;1;0,55;0,5
"26299";6575;3;1;0,5;0,5
"26300";6575;4;1;0,5;0,5
"26301";6576;1;1;0,45;0,5
"26302";6576;2;1;0,55;0,5
"26303";6576;3;1;0,5;0,5
"26304";6576;4;1;0,5;0,5
"26305";6577;1;1;0,55;0,575
"26306";6577;2;1;0,6;0,575
"26307";6577;3;1;0,6;0,575
"26308";6577;4;1;0,55;0,575
"26309";6578;1;1;0,4;0,5
"26310";6578;2;1;0,5;0,5
"26311";6578;3;1;0,5;0,5
"26312";6578;4;1;0,55;0,5
"26313";6579;1;1;0,55;0,45
"26314";6579;2;1;0,45;0,45
"26315";6579;3;1;0,45;0,45
"26316";6579;4;1;0,45;0,45
"26317";6580;1;1;0,5;0,425
"26318";6580;2;1;0,5;0,425
"26319";6580;3;1;0,35;0,425
"26320";6580;4;1;0,25;0,425
"26321";6581;1;1;0,45;0,5
"26322";6581;2;1;0,5;0,5
"26323";6581;3;1;0,6;0,5
"26324";6581;4;1;0,5;0,5
"26325";6582;1;1;0,25;0,45
"26326";6582;2;1;0,5;0,45
"26327";6582;3;1;0,4;0,45
"26328";6582;4;1;0,5;0,45
"26329";6583;1;1;0,65;0,55
"26330";6583;2;1;0,45;0,55
"26331";6583;3;1;0,55;0,55
"26332";6583;4;1;0,55;0,55
"26333";6584;1;1;0,5;0,525
"26334";6584;2;1;0,55;0,525
"26335";6584;3;1;0,55;0,525
"26336";6584;4;1;0,4;0,525
"26337";6585;1;1;0,8;0,525
"26338";6585;2;1;0,55;0,525
"26339";6585;3;1;0,45;0,525
"26340";6585;4;1;0,5;0,525
"26341";6586;1;1;0,5;0,5
"26342";6586;2;1;0,5;0,5
"26343";6586;3;1;0,5;0,5
"26344";6586;4;1;0,6;0,5
"26345";6587;1;1;0,35;0,55
"26346";6587;2;1;0,6;0,55
"26347";6587;3;1;0,5;0,55
"26348";6587;4;1;0,6;0,55
"26349";6588;1;1;0,35;0,425
"26350";6588;2;1;0,4;0,425
"26351";6588;3;1;0,45;0,425
"26352";6588;4;1;0,6;0,425
"26353";6589;1;1;0,55;0,45
"26354";6589;2;1;0,45;0,45
"26355";6589;3;1;0,4;0,45
"26356";6589;4;1;0,45;0,45
"26357";6590;1;1;0,45;0,5
"26358";6590;2;1;0,5;0,5
"26359";6590;3;1;0,55;0,5
"26360";6590;4;1;0,5;0,5
"26361";6591;1;1;0,55;0,5
"26362";6591;2;1;0,45;0,5
"26363";6591;3;1;0,5;0,5
"26364";6591;4;1;0,5;0,5
"26365";6592;1;1;0,65;0,55
"26366";6592;2;1;0,35;0,55
"26367";6592;3;1;0,65;0,55
"26368";6592;4;1;0,45;0,55
"26369";6593;1;1;0,6;0,55
"26370";6593;2;1;0,5;0,55
"26371";6593;3;1;0,55;0,55
"26372";6593;4;1;0,55;0,55
"26373";6594;1;1;0,5;0,5
"26374";6594;2;1;0,5;0,5
"26375";6594;3;1;0,55;0,5
"26376";6594;4;1;0,45;0,5
"26377";6595;1;1;0,35;0,325
"26378";6595;2;1;0,25;0,325
"26379";6595;3;1;0,3;0,325
"26380";6595;4;1;0,5;0,325
"26381";6596;1;1;0,4;0,45
"26382";6596;2;1;0,5;0,45
"26383";6596;3;1;0,5;0,45
"26384";6596;4;1;0,4;0,45
"26385";6597;1;1;0,65;0,6
"26386";6597;2;1;0,55;0,6
"26387";6597;3;1;0,45;0,6
"26388";6597;4;1;0,65;0,6
"26389";6598;1;1;0,45;0,475
"26390";6598;2;1;0,5;0,475
"26391";6598;3;1;0,5;0,475
"26392";6598;4;1;0,45;0,475
"26393";6599;1;1;0,4;0,5
"26394";6599;2;1;0,5;0,5
"26395";6599;3;1;0,55;0,5
"26396";6599;4;1;0,5;0,5
"26397";6600;1;1;0,45;0,5
"26398";6600;2;1;0,5;0,5
"26399";6600;3;1;0,5;0,5
"26400";6600;4;1;0,6;0,5
"26401";6601;1;1;0,3;0,475
"26402";6601;2;1;0,4;0,475
"26403";6601;3;1;0,55;0,475
"26404";6601;4;1;0,7;0,475
"26405";6602;1;1;0,4;0,55
"26406";6602;2;1;0,6;0,55
"26407";6602;3;1;0,7;0,55
"26408";6602;4;1;0,5;0,55
"26409";6603;1;1;0,4;0,45
"26410";6603;2;1;0,45;0,45
"26411";6603;3;1;0,45;0,45
"26412";6603;4;1;0,55;0,45
"26413";6604;1;1;0,65;0,55
"26414";6604;2;1;0,55;0,55
"26415";6604;3;1;0,4;0,55
"26416";6604;4;1;0,55;0,55
"26417";6605;1;1;0,25;0,5
"26418";6605;2;1;0,5;0,5
"26419";6605;3;1;0,55;0,5
"26420";6605;4;1;0,5;0,5
"26421";6606;1;1;0,45;0,5
"26422";6606;2;1;0,45;0,5
"26423";6606;3;1;0,55;0,5
"26424";6606;4;1;0,65;0,5
"26425";6607;1;1;0,4;0,45
"26426";6607;2;1;0,5;0,45
"26427";6607;3;1;0,4;0,45
"26428";6607;4;1;0,55;0,45
"26429";6608;1;1;0,55;0,55
"26430";6608;2;1;0,45;0,55
"26431";6608;3;1;0,55;0,55
"26432";6608;4;1;0,6;0,55
"26433";6609;1;1;0,5;0,55
"26434";6609;2;1;0,45;0,55
"26435";6609;3;1;0,6;0,55
"26436";6609;4;1;0,65;0,55
"26437";6610;1;1;0,65;0,525
"26438";6610;2;1;0,5;0,525
"26439";6610;3;1;0,55;0,525
"26440";6610;4;1;0,5;0,525
"26441";6611;1;1;0,55;0,475
"26442";6611;2;1;0,45;0,475
"26443";6611;3;1;0,5;0,475
"26444";6611;4;1;0,45;0,475
"26445";6612;1;1;0,5;0,55
"26446";6612;2;1;0,55;0,55
"26447";6612;3;1;0,6;0,55
"26448";6612;4;1;0,55;0,55
"26449";6613;1;1;0,5;0,5
"26450";6613;2;1;0,5;0,5
"26451";6613;3;1;0,5;0,5
"26452";6613;4;1;0,45;0,5
"26453";6614;1;1;0,35;0,425
"26454";6614;2;1;0,5;0,425
"26455";6614;3;1;0,5;0,425
"26456";6614;4;1;0,35;0,425
"26457";6615;1;1;0,4;0,475
"26458";6615;2;1;0,55;0,475
"26459";6615;3;1;0,45;0,475
"26460";6615;4;1;0,5;0,475
"26461";6616;1;1;0,5;0,45
"26462";6616;2;1;0,45;0,45
"26463";6616;3;1;0,45;0,45
"26464";6616;4;1;0,45;0,45
"26465";6617;1;1;0,45;0,4
"26466";6617;2;1;0,4;0,4
"26467";6617;3;1;0,35;0,4
"26468";6617;4;1;0,4;0,4
"26469";6618;1;1;0,4;0,5
"26470";6618;2;1;0,5;0,5
"26471";6618;3;1;0,5;0,5
"26472";6618;4;1;0,6;0,5
"26473";6619;1;1;0,6;0,575
"26474";6619;2;1;0,55;0,575
"26475";6619;3;1;0,55;0,575
"26476";6619;4;1;0,65;0,575
"26477";6620;1;1;0,45;0,525
"26478";6620;2;1;0,55;0,525
"26479";6620;3;1;0,7;0,525
"26480";6620;4;1;0,5;0,525
"26481";6621;1;1;0,55;0,55
"26482";6621;2;1;0,6;0,55
"26483";6621;3;1;0,55;0,55
"26484";6621;4;1;0,5;0,55
"26485";6622;1;1;0,35;0,45
"26486";6622;2;1;0,45;0,45
"26487";6622;3;1;0,45;0,45
"26488";6622;4;1;0,5;0,45
"26489";6623;1;1;0,25;0,5
"26490";6623;2;1;0,5;0,5
"26491";6623;3;1;0,5;0,5
"26492";6623;4;1;0,55;0,5
"26493";6624;1;1;0,65;0,625
"26494";6624;2;1;0,6;0,625
"26495";6624;3;1;0,55;0,625
"26496";6624;4;1;0,7;0,625
"26497";6625;1;1;0,5;0,5
"26498";6625;2;1;0,5;0,5
"26499";6625;3;1;0,45;0,5
"26500";6625;4;1;0,5;0,5
"26501";6626;1;1;0,4;0,525
"26502";6626;2;1;0,5;0,525
"26503";6626;3;1;0,55;0,525
"26504";6626;4;1;0,55;0,525
"26505";6627;1;1;0,3;0,45
"26506";6627;2;1;0,5;0,45
"26507";6627;3;1;0,45;0,45
"26508";6627;4;1;0,45;0,45
"26509";6628;1;1;0,4;0,425
"26510";6628;2;1;0,35;0,425
"26511";6628;3;1;0,45;0,425
"26512";6628;4;1;0,6;0,425
"26513";6629;1;1;0,4;0,55
"26514";6629;2;1;0,6;0,55
"26515";6629;3;1;0,55;0,55
"26516";6629;4;1;0,55;0,55
"26517";6630;1;1;0,6;0,525
"26518";6630;2;1;0,55;0,525
"26519";6630;3;1;0,5;0,525
"26520";6630;4;1;0,5;0,525
"26521";6631;1;1;0,55;0,55
"26522";6631;2;1;0,5;0,55
"26523";6631;3;1;0,55;0,55
"26524";6631;4;1;0,65;0,55
"26525";6632;1;1;0,6;0,525
"26526";6632;2;1;0,5;0,525
"26527";6632;3;1;0,55;0,525
"26528";6632;4;1;0,5;0,525
"26529";6633;1;1;0,75;0,575
"26530";6633;2;1;0,5;0,575
"26531";6633;3;1;0,55;0,575
"26532";6633;4;1;0,6;0,575
"26533";6634;1;1;0,5;0,55
"26534";6634;2;1;0,45;0,55
"26535";6634;3;1;0,7;0,55
"26536";6634;4;1;0,6;0,55
"26537";6635;1;1;0,5;0,525
"26538";6635;2;1;0,45;0,525
"26539";6635;3;1;0,6;0,525
"26540";6635;4;1;0,55;0,525
"26541";6636;1;1;0,4;0,475
"26542";6636;2;1;0,5;0,475
"26543";6636;3;1;0,5;0,475
"26544";6636;4;1;0,45;0,475
"26545";6637;1;1;0,55;0,55
"26546";6637;2;1;0,4;0,55
"26547";6637;3;1;0,55;0,55
"26548";6637;4;1;0,55;0,55
"26549";6638;1;1;0,6;0,575
"26550";6638;2;1;0,5;0,575
"26551";6638;3;1;0,55;0,575
"26552";6638;4;1;0,6;0,575
"26553";6639;1;1;0,4;0,475
"26554";6639;2;1;0,45;0,475
"26555";6639;3;1;0,5;0,475
"26556";6639;4;1;0,5;0,475
"26557";6640;1;1;0,6;0,55
"26558";6640;2;1;0,5;0,55
"26559";6640;3;1;0,6;0,55
"26560";6640;4;1;0,35;0,55
"26561";6641;1;1;0,4;0,5
"26562";6641;2;1;0,5;0,5
"26563";6641;3;1;0,65;0,5
"26564";6641;4;1;0,5;0,5
"26565";6642;1;1;0,65;0,55
"26566";6642;2;1;0,45;0,55
"26567";6642;3;1;0,55;0,55
"26568";6642;4;1;0,55;0,55
"26569";6643;1;1;0,4;0,425
"26570";6643;2;1;0,45;0,425
"26571";6643;3;1;0,65;0,425
"26572";6643;4;1;0,4;0,425
"26573";6644;1;1;0,6;0,55
"26574";6644;2;1;0,45;0,55
"26575";6644;3;1;0,55;0,55
"26576";6644;4;1;0,55;0,55
"26577";6645;1;1;0,4;0,5
"26578";6645;2;1;0,5;0,5
"26579";6645;3;1;0,6;0,5
"26580";6645;4;1;0,5;0,5
"26581";6646;1;1;0,5;0,525
"26582";6646;2;1;0,6;0,525
"26583";6646;3;1;0,5;0,525
"26584";6646;4;1;0,55;0,525
"26585";6647;1;1;0,35;0,475
"26586";6647;2;1;0,5;0,475
"26587";6647;3;1;0,5;0,475
"26588";6647;4;1;0,45;0,475
"26589";6648;1;1;0,6;0,575
"26590";6648;2;1;0,5;0,575
"26591";6648;3;1;0,55;0,575
"26592";6648;4;1;0,7;0,575
"26593";6649;1;1;0,4;0,45
"26594";6649;2;1;0,35;0,45
"26595";6649;3;1;0,5;0,45
"26596";6649;4;1;0,6;0,45
"26597";6650;1;1;0,8;0,55
"26598";6650;2;1;0,55;0,55
"26599";6650;3;1;0,5;0,55
"26600";6650;4;1;0,55;0,55
"26601";6651;1;1;0,2;0,475
"26602";6651;2;1;0,5;0,475
"26603";6651;3;1;0,5;0,475
"26604";6651;4;1;0,45;0,475
"26605";6652;1;1;0,3;0,45
"26606";6652;2;1;0,4;0,45
"26607";6652;3;1;0,5;0,45
"26608";6652;4;1;0,7;0,45
"26609";6653;1;1;0,4;0,475
"26610";6653;2;1;0,55;0,475
"26611";6653;3;1;0,55;0,475
"26612";6653;4;1;0,35;0,475
"26613";6654;1;1;0,55;0,525
"26614";6654;2;1;0,5;0,525
"26615";6654;3;1;0,5;0,525
"26616";6654;4;1;0,55;0,525
"26617";6655;1;1;0,65;0,525
"26618";6655;2;1;0,5;0,525
"26619";6655;3;1;0,55;0,525
"26620";6655;4;1;0,45;0,525
"26621";6656;1;1;0,55;0,525
"26622";6656;2;1;0,4;0,525
"26623";6656;3;1;0,5;0,525
"26624";6656;4;1;0,55;0,525
"26625";6657;1;1;0,55;0,525
"26626";6657;2;1;0,55;0,525
"26627";6657;3;1;0,45;0,525
"26628";6657;4;1;0,5;0,525
"26629";6658;1;1;0,3;0,55
"26630";6658;2;1;0,6;0,55
"26631";6658;3;1;0,55;0,55
"26632";6658;4;1;0,55;0,55
"26633";6659;1;1;0,3;0,525
"26634";6659;2;1;0,55;0,525
"26635";6659;3;1;0,5;0,525
"26636";6659;4;1;0,55;0,525
"26637";6660;1;1;0,4;0,425
"26638";6660;2;1;0,45;0,425
"26639";6660;3;1;0,45;0,425
"26640";6660;4;1;0,4;0,425
"26641";6661;1;1;0,3;0,45
"26642";6661;2;1;0,5;0,45
"26643";6661;3;1;0,45;0,45
"26644";6661;4;1;0,45;0,45
"26645";6662;1;1;0,3;0,425
"26646";6662;2;1;0,5;0,425
"26647";6662;3;1;0,5;0,425
"26648";6662;4;1;0,35;0,425
"26649";6663;1;1;0,35;0,475
"26650";6663;2;1;0,5;0,475
"26651";6663;3;1;0,55;0,475
"26652";6663;4;1;0,45;0,475
"26653";6664;1;1;0,4;0,45
"26654";6664;2;1;0,5;0,45
"26655";6664;3;1;0,4;0,45
"26656";6664;4;1;0,65;0,45
"26657";6665;1;1;0,6;0,55
"26658";6665;2;1;0,55;0,55
"26659";6665;3;1;0,55;0,55
"26660";6665;4;1;0,55;0,55
"26661";6666;1;1;0,55;0,5
"26662";6666;2;1;0,5;0,5
"26663";6666;3;1;0,4;0,5
"26664";6666;4;1;0,5;0,5
"26665";6667;1;1;0,35;0,525
"26666";6667;2;1;0,5;0,525
"26667";6667;3;1;0,55;0,525
"26668";6667;4;1;0,55;0,525
"26669";6668;1;1;0,45;0,475
"26670";6668;2;1;0,5;0,475
"26671";6668;3;1;0,6;0,475
"26672";6668;4;1;0,45;0,475
"26673";6669;1;1;0,5;0,475
"26674";6669;2;1;0,45;0,475
"26675";6669;3;1;0,4;0,475
"26676";6669;4;1;0,55;0,475
"26677";6670;1;1;0,55;0,525
"26678";6670;2;1;0,45;0,525
"26679";6670;3;1;0,6;0,525
"26680";6670;4;1;0,5;0,525
"26681";6671;1;1;0,3;0,475
"26682";6671;2;1;0,5;0,475
"26683";6671;3;1;0,45;0,475
"26684";6671;4;1;0,5;0,475
"26685";6672;1;1;0,4;0,5
"26686";6672;2;1;0,5;0,5
"26687";6672;3;1;0,55;0,5
"26688";6672;4;1;0,5;0,5
"26689";6673;1;1;0,4;0,55
"26690";6673;2;1;0,55;0,55
"26691";6673;3;1;0,55;0,55
"26692";6673;4;1;0,6;0,55
"26693";6674;1;1;0,5;0,475
"26694";6674;2;1;0,45;0,475
"26695";6674;3;1;0,45;0,475
"26696";6674;4;1;0,65;0,475
"26697";6675;1;1;0,7;0,55
"26698";6675;2;1;0,55;0,55
"26699";6675;3;1;0,55;0,55
"26700";6675;4;1;0,35;0,55
"26701";6676;1;1;0,4;0,5
"26702";6676;2;1;0,55;0,5
"26703";6676;3;1;0,5;0,5
"26704";6676;4;1;0,5;0,5
"26705";6677;1;1;0,5;0,55
"26706";6677;2;1;0,6;0,55
"26707";6677;3;1;0,5;0,55
"26708";6677;4;1;0,65;0,55
"26709";6678;1;1;0,55;0,525
"26710";6678;2;1;0,5;0,525
"26711";6678;3;1;0,5;0,525
"26712";6678;4;1;0,55;0,525
"26713";6679;1;1;0,25;0,45
"26714";6679;2;1;0,5;0,45
"26715";6679;3;1;0,45;0,45
"26716";6679;4;1;0,45;0,45
"26717";6680;1;1;0,55;0,525
"26718";6680;2;1;0,5;0,525
"26719";6680;3;1;0,45;0,525
"26720";6680;4;1;0,55;0,525
"26721";6681;1;1;0,4;0,425
"26722";6681;2;1;0,45;0,425
"26723";6681;3;1;0,4;0,425
"26724";6681;4;1;0,55;0,425
"26725";6682;1;1;0,6;0,5
"26726";6682;2;1;0,5;0,5
"26727";6682;3;1;0,45;0,5
"26728";6682;4;1;0,5;0,5
"26729";6683;1;1;0,5;0,525
"26730";6683;2;1;0,6;0,525
"26731";6683;3;1;0,55;0,525
"26732";6683;4;1;0,45;0,525
"26733";6684;1;1;0,45;0,475
"26734";6684;2;1;0,4;0,475
"26735";6684;3;1;0,5;0,475
"26736";6684;4;1;0,7;0,475
"26737";6685;1;1;0,55;0,55
"26738";6685;2;1;0,4;0,55
"26739";6685;3;1;0,55;0,55
"26740";6685;4;1;0,55;0,55
"26741";6686;1;1;0,5;0,5
"26742";6686;2;1;0,5;0,5
"26743";6686;3;1;0,45;0,5
"26744";6686;4;1;0,6;0,5
"26745";6687;1;1;0,5;0,45
"26746";6687;2;1;0,4;0,45
"26747";6687;3;1;0,6;0,45
"26748";6687;4;1;0,4;0,45
"26749";6688;1;1;0,4;0,55
"26750";6688;2;1;0,55;0,55
"26751";6688;3;1;0,55;0,55
"26752";6688;4;1;0,6;0,55
"26753";6689;1;1;0,5;0,55
"26754";6689;2;1;0,55;0,55
"26755";6689;3;1;0,55;0,55
"26756";6689;4;1;0,6;0,55
"26757";6690;1;1;0,6;0,475
"26758";6690;2;1;0,45;0,475
"26759";6690;3;1;0,5;0,475
"26760";6690;4;1;0,4;0,475
"26761";6691;1;1;0,3;0,525
"26762";6691;2;1;0,45;0,525
"26763";6691;3;1;0,6;0,525
"26764";6691;4;1;0,6;0,525
"26765";6692;1;1;0,55;0,55
"26766";6692;2;1;0,55;0,55
"26767";6692;3;1;0,55;0,55
"26768";6692;4;1;0,5;0,55
"26769";6693;1;1;0,5;0,55
"26770";6693;2;1;0,45;0,55
"26771";6693;3;1;0,65;0,55
"26772";6693;4;1;0,6;0,55
"26773";6694;1;1;0,55;0,5
"26774";6694;2;1;0,5;0,5
"26775";6694;3;1;0,5;0,5
"26776";6694;4;1;0,45;0,5
"26777";6695;1;1;0,6;0,525
"26778";6695;2;1;0,45;0,525
"26779";6695;3;1;0,5;0,525
"26780";6695;4;1;0,55;0,525
"26781";6696;1;1;0,4;0,5
"26782";6696;2;1;0,45;0,5
"26783";6696;3;1;0,55;0,5
"26784";6696;4;1;0,6;0,5
"26785";6697;1;1;0,35;0,525
"26786";6697;2;1;0,5;0,525
"26787";6697;3;1;0,6;0,525
"26788";6697;4;1;0,55;0,525
"26789";6698;1;1;0,45;0,55
"26790";6698;2;1;0,55;0,55
"26791";6698;3;1;0,6;0,55
"26792";6698;4;1;0,55;0,55
"26793";6699;1;1;0,55;0,55
"26794";6699;2;1;0,65;0,55
"26795";6699;3;1;0,5;0,55
"26796";6699;4;1;0,55;0,55
"26797";6700;1;1;0,55;0,5
"26798";6700;2;1;0,5;0,5
"26799";6700;3;1;0,5;0,5
"26800";6700;4;1;0,5;0,5
"26801";6701;1;1;0,65;0,575
"26802";6701;2;1;0,55;0,575
"26803";6701;3;1;0,6;0,575
"26804";6701;4;1;0,45;0,575
"26805";6702;1;1;0,3;0,425
"26806";6702;2;1;0,5;0,425
"26807";6702;3;1;0,45;0,425
"26808";6702;4;1;0,4;0,425
"26809";6703;1;1;0,5;0,475
"26810";6703;2;1;0,45;0,475
"26811";6703;3;1;0,35;0,475
"26812";6703;4;1;0,5;0,475
"26813";6704;1;1;0,6;0,475
"26814";6704;2;1;0,5;0,475
"26815";6704;3;1;0,45;0,475
"26816";6704;4;1;0,4;0,475
"26817";6705;1;1;0,35;0,45
"26818";6705;2;1;0,55;0,45
"26819";6705;3;1;0,4;0,45
