"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"136";-0,611916599259343;-0,123389549524482;-1,5177491119263;0,155755225250123;0,999863381460634;-4,39707349028227;"ENSMUSG00000000948.17";" Gm38393"
"137";0,0571852648132625;7,89102694387028;0,361461796617971;0,724229201170431;0,999863381460634;-5,87312782333817;"ENSMUSG00000000957.12";" Mmp14"
"138";-0,087782698757997;4,70835013548524;-0,759669251514165;0,462558804231713;0,999863381460634;-5,52634734403787;"ENSMUSG00000000958.11";" Slc7a7"
"139";0,0396184482080866;6,28594615587784;0,467120773721055;0,649034922199072;0,999863381460634;-5,81675175887549;"ENSMUSG00000000959.8";" Oxa1l"
"140";0,0254482248075831;5,41907761371131;0,325113776666668;0,750863146414849;0,999863381460634;-5,82604698421862;"ENSMUSG00000000976.14";" Heatr6"
"141";-0,646219073763683;0,679870578683136;-1,6833690884663;0,118902049822184;0,999863381460634;-4,26317585150662;"ENSMUSG00000000982.6";" Ccl3"
"142";0,039861208904469;5,97137456278035;0,447982926299184;0,662388143932634;0,999863381460634;-5,8129534936531;"ENSMUSG00000001016.13";" Ilf2"
"143";-0,0295476340566596;7,19128683613011;-0,37261616694452;0,716129216326565;0,999863381460634;-5,8717049817374;"ENSMUSG00000001017.17";" Chtop"
"144";-0,0887363798116905;5,3736832799139;-0,95483351329161;0,359068968548648;0,999863381460634;-5,43639368661071;"ENSMUSG00000001018.16";" Snapin"
"145";-0,389815191666561;4,61652652805869;-3,82374669559834;0,00255508866808097;0,649371053347098;-1,33651529274555;"ENSMUSG00000001025.9";" S100a6"
"146";0,00615242602697474;5,67774625801161;0,0153611442572585;0,988004173589327;0,999863381460634;-5,89706759241673;"ENSMUSG00000001027.8";" Scn4a"
"147";0,0468084324202445;3,32016468381396;0,336191394375887;0,742708417937913;0,999863381460634;-5,5156603537954;"ENSMUSG00000001029.16";" Icam2"
"148";0,079102538674066;4,34224938652677;0,661053282187657;0,521445821851096;0,999863381460634;-5,54245128838212;"ENSMUSG00000001034.18";" Mapk7"
"149";-0,00707913787936931;5,33964315697016;-0,0802152842310008;0,937428459610103;0,999863381460634;-5,86882142955403;"ENSMUSG00000001036.18";" Epn2"
"150";-0,286742731679581;1,6174079291508;-1,38970765652265;0,190621209146516;0,999863381460634;-4,54753067531345;"ENSMUSG00000001039.13";" B9d1"
"151";0,00279178452464723;6,85512739431149;0,0343482685572663;0,973181327345551;0,999863381460634;-5,9383592026718;"ENSMUSG00000001052.16";" Sec24b"
"152";-0,00536707520039004;2,91537762530371;-0,0238782772864003;0,981354100914591;0,999863381460634;-5,48618240162596;"ENSMUSG00000001053.16";" N4bp3"
"153";0,13208703000377;4,84703064028624;1,25372281229329;0,234535133608541;0,999863381460634;-5,09437375622025;"ENSMUSG00000001054.10";" Rmnd5b"
"154";0,0318284888272373;4,13918280400033;0,219375759757105;0,830156510937506;0,999863381460634;-5,69570919636638;"ENSMUSG00000001056.4";" Nhp2"
"155";0,169884514038389;4,56753208256302;1,62069035693219;0,131835176080242;0,999863381460634;-4,62986495249495;"ENSMUSG00000001062.19";" Vps9d1"
"156";0,121830336087378;4,47970688007932;1,08163355024323;0,301311936497301;0,999863381460634;-5,22735216058097;"ENSMUSG00000001065.16";" Zfp276"
"157";-0,0184371930565641;5,33027019312801;-0,170317269582229;0,86768463227786;0,999863381460634;-5,85673026463475;"ENSMUSG00000001082.13";" Mfsd10"
"158";-0,029863063838901;6,54224626084677;-0,3149915533724;0,758342277067409;0,999863381460634;-5,88336065973845;"ENSMUSG00000001089.15";" Luzp1"
"159";0,016249821911865;5,11628181067355;0,135538897749494;0,894501142313178;0,999863381460634;-5,84226928291152;"ENSMUSG00000001098.16";" Kctd10"
"160";0,0317238672921158;5,21147178970665;0,301676133431432;0,768219857654817;0,999863381460634;-5,81529820287131;"ENSMUSG00000001100.11";" Poldip2"
"161";0,0578196741966348;3,95248579482802;0,469292720698337;0,647527400722702;0,999863381460634;-5,58181207215835;"ENSMUSG00000001105.16";" Ift20"
"162";-0,0877738247311424;8,18865581762643;-0,780905708338502;0,450446037307593;0,999863381460634;-5,63488226488539;"ENSMUSG00000001119.8";" Col6a1"
"163";0,052687058974779;2,92764179798865;0,280995548389411;0,783645357275322;0,999863381460634;-5,45345211776629;"ENSMUSG00000001120.16";" Pcbp3"
"164";-0,310151997890927;7,20754850431962;-2,77795164364697;0,0171352340750706;0,999863381460634;-3,00436808830225;"ENSMUSG00000001123.16";" Lgals9"
