"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"549";-0,0112735097911631;5,56109037643114;-0,133931207575603;0,89651941798898;0,982448721068604;-4,84914200904084;"ENSMUSG00000003623.5";" Crot"
"550";0,327006504655247;5,57549388603257;1,59625831896114;0,146239288300945;0,912172177062779;-4,3888608481893;"ENSMUSG00000003644.18";" Rps6ka1"
"551";0,199694090077511;7,3277198239737;1,38559290439;0,20053193043227;0,912172177062779;-4,48359380595582;"ENSMUSG00000003660.11";" Snrnp200"
"552";0,0605103607860862;4,63388241678776;0,687878012426254;0,509542832591871;0,921266510782767;-4,72489065718773;"ENSMUSG00000003662.11";" Ciao1"
"553";-0,0631558291022345;2,91842968387456;-0,333236281024836;0,746886299411928;0,95657587921076;-4,70863745539577;"ENSMUSG00000003665.8";" Has1"
"554";0,202199008616621;2,27305745490975;1,25017220916949;0,243980796705988;0,912172177062779;-4,55924375445582;"ENSMUSG00000003680.17";" Taf6l"
"555";-0,218110290736023;5,99798808918433;-1,05053998936542;0,321916991605356;0,912172177062779;-4,63169010902707;"ENSMUSG00000003721.15";" Insig2"
"556";0,121036415587267;7,16978793055408;1,41802266297391;0,191168949954653;0,912172177062779;-4,4677928832839;"ENSMUSG00000003731.14";" Kpna6"
"557";-0,414685282803469;7,03956000566923;-1,17521872777875;0,271224308664026;0,912172177062779;-4,58198967629303;"ENSMUSG00000003746.17";" Man1a"
"558";0,0320327345481042;5,28158155362036;0,329239917218981;0,749801554106618;0,95681177899087;-4,81997469140546;"ENSMUSG00000003752.10";" Itpkc"
"559";-0,0868975394116589;3,90708191884283;-0,699670244880051;0,502503197060264;0,919778449731939;-4,69552276181104;"ENSMUSG00000003762.14";" Coq8b"
"560";0,0225930716005474;5,68881638749267;0,217011700562822;0,833228219872221;0,972730006902588;-4,84637622889917;"ENSMUSG00000003778.15";" Brd8"
"561";0,146109939140102;3,1831819567899;0,588760097181741;0,571065860033117;0,929719007303394;-4,68927143597305;"ENSMUSG00000003779.17";" Kif20a"
"562";0,0215369308719486;4,70537955202522;0,147804914468431;0,885882643059953;0,980991486498625;-4,81389969802915;"ENSMUSG00000003808.19";" Farsa"
"563";0,104065025184806;3,71994081231578;0,789633239942437;0,450832261317885;0,91305263403544;-4,66964940366648;"ENSMUSG00000003809.15";" Gcdh"
"564";0,166854882948154;6,21341850740738;1,37150091317155;0,204722112283335;0,912172177062779;-4,49106737217761;"ENSMUSG00000003810.15";" Mast2"
"565";0,0734140631459068;5,21627048594867;0,716338450446549;0,492656975449252;0,919059391367773;-4,7348001216018;"ENSMUSG00000003812.14";" Dnase2a"
"566";0,251652661731045;4,9541931610469;2,09268681573974;0,0671159376772533;0,912172177062779;-4,18057264986105;"ENSMUSG00000003813.16";" Rad23a"
"567";-0,0222861981214937;8,70427368802411;-0,192576067688044;0,851733679993043;0,976441233673641;-4,86619231080196;"ENSMUSG00000003814.9";" Calr"
"568";-0,307236863408949;1,4625021050027;-1,1140410584483;0,295241403177517;0,912172177062779;-4,5851385100701;"ENSMUSG00000003824.13";" Syce2"
"569";-0,0542086367136108;9,0216718373326;-0,579001194050032;0,577343912849835;0,929719007303394;-4,79553025936975;"ENSMUSG00000003847.17";" Nfat5"
"570";0,154850077775269;4,54263614186158;0,801412494898496;0,44433718328386;0,912172177062779;-4,69192265504127;"ENSMUSG00000003848.15";" Nob1"
"571";0,0782760401110538;2,93617680480481;0,319842796636981;0,756673121251574;0,958249898754581;-4,71044700164042;"ENSMUSG00000003849.9";" Nqo1"
"572";0,0215305739158476;5,51297967782462;0,166148055898753;0,871856793816917;0,979454749519529;-4,84541542481604;"ENSMUSG00000003863.19";" Ppfia3"
"573";0,463493241350836;5,40711299307218;0,868655668381518;0,408477072661806;0,912172177062779;-4,69142366500998;"ENSMUSG00000003865.17";" Gys1"
"574";0,173424196603348;4,71253146693474;1,02655583050832;0,332463781133777;0,912172177062779;-4,62590801155451;"ENSMUSG00000003868.15";" Ruvbl2"
"575";0,123632212194665;-0,193293390915662;0,314010863600799;0,760949180863752;0,959277661619416;-4,62607168889332;"ENSMUSG00000003872.10";" Lin7b"
"576";0,0438404290433225;3,55487572667801;0,212965865933382;0,836284998593299;0,973708533578092;-4,74716947941402;"ENSMUSG00000003873.12";" Bax"
"577";-0,387242955066058;3,26139416060839;-0,835469594029895;0,425915123267544;0,912172177062779;-4,64773282004993;"ENSMUSG00000003882.6";" Il7r"
"578";0,112588502779643;3,9072093316906;0,780085573253356;0,456143202656153;0,913788746976408;-4,6775634484383;"ENSMUSG00000003923.15";" Tfam"
"579";0,0444838282877296;4,38195259771952;0,404036091779565;0,695987142748728;0,946091450487476;-4,77079680264013;"ENSMUSG00000003929.12";" Zfp81"
"580";-0,19635234006089;0,175207113257094;-0,540221854828452;0,60266519585739;0,932516448663517;-4,62374355692071;"ENSMUSG00000003934.6";" Efnb3"
"581";-0,225354550320177;5,88983528739972;-2,08779240417084;0,0676435774188238;0,912172177062779;-4,14175223678522;"ENSMUSG00000003948.18";" Mmd"
"582";0,213729501616305;4,90357643859251;1,21544077968854;0,256311378673609;0,912172177062779;-4,55850902485345;"ENSMUSG00000003949.17";" Hlf"
"583";-0,0301044567317321;6,00734434606608;-0,136869685562714;0,8942646150042;0,982283463074314;-4,86088801200475;"ENSMUSG00000003955.9";" Fam162a"
"584";0,18410850651191;7,24629415078152;0,983430437321263;0,352086317256834;0,912172177062779;-4,66384043249026;"ENSMUSG00000003970.10";" Rpl8"
"585";0,255264582980391;5,40999187886603;1,4089684243138;0,193744192462804;0,912172177062779;-4,47656895453535;"ENSMUSG00000003992.16";" Ssbp2"
"586";-0,00495788770907701;2,72969803694251;-0,0225503458845318;0,982520267528852;0,996954445229991;-4,71405743294186;"ENSMUSG00000004018.10";" Fancl"
